method,n_agents,n_resources,makespan,lower_bound,normalized_makespan,scheduler_time_s,wall_time_s,dispatches,mean_utilization,min_utilization,p95_utilization,completed,valid,pattern,seed,unique_fraction,source_file,diagnostic_calls,diagnostic_selected_agents,diagnostic_scanned_agents,diagnostic_feasible_agents,diagnostic_candidate_map_time_s,diagnostic_candidate_reduce_time_s,diagnostic_solver_time_s,diagnostic_packing_time_s,diagnostic_empty_calls,diagnostic_simulation_mode,diagnostic_waves,diagnostic_utilization_by_resource,gate_score,gate_decision
IRLS,100000,4,18.0,14.0,1.2857142857142858,1.20167771099932,1.237389063000137,29,0.7137222384875792,0.6776785811008348,0.7429933716992625,100000,True,complementary,104,1.0,complementary_100000_104_irls.csv,47.0,100000.0,2223926.0,1077207.0,0.1937035640012254,0.0202199420014039,0.0674885099983839,0.8939234579988806,18.0,waves,18.0,"0.69794574,0.74443382,0.73483081,0.67767858",,
IRLS,100000,4,18.0,15.0,1.2,1.2182325659991875,1.2574088030000894,26,0.7252019394280291,0.6573773342316239,0.7747800748757433,100000,True,correlated_bursts,109,1.0,correlated_bursts_100000_109_irls.csv,44.0,100000.0,1998094.0,1038352.0,0.1892037050001818,0.0198033899996517,0.0728737769995859,0.9109990799997832,18.0,waves,18.0,"0.75563870,0.65737733,0.70963376,0.77815797",,
OMP,100000,4,18.0,15.0,1.2,1.0515034340000966,1.0880486609999025,28,0.6936374138210879,0.6346054571227674,0.8048403851589097,100000,True,iid,107,1.0,iid_100000_107_omp.csv,46.0,100000.0,2011629.0,1065244.0,0.1941871180019916,0.0202919109983668,0.0191759610011104,0.7923153829992771,18.0,waves,18.0,"0.63460546,0.82922860,0.66664051,0.64407509",,
OLS,1000000,4,21.0,14.0,1.5,13.577180338000062,13.974000993000118,35,0.6173518996369555,0.5790066843122831,0.6552598121718448,1000000,True,correlated_bursts,102,1.0,correlated_bursts_1000000_102_ols.csv,56.0,1000000.0,21056840.0,12513551.0,2.2586806459999025,0.2401501430006192,4.651484124999797,6.14531428100031,21.0,waves,21.0,"0.65867527,0.59582008,0.63590557,0.57900668",,
MP,100000,4,19.0,15.0,1.2666666666666666,1.1055438040011722,1.1410793289996946,27,0.6701761946347303,0.6207276709458702,0.7364462968861721,100000,True,iid,108,1.0,iid_100000_108_mp.csv,46.0,100000.0,2214336.0,1162787.0,0.1953217060004135,0.0214554970002609,0.0163036589988223,0.8451262620001216,19.0,waves,19.0,"0.62072767,0.62259256,0.69332938,0.74405516",,
FISTA,100000,4,18.0,14.0,1.2857142857142858,1.4198387729993556,1.457841088999885,25,0.6882119595830529,0.6623818205217962,0.7273568492472217,100000,True,complementary,107,1.0,complementary_100000_107_fista.csv,43.0,100000.0,2045667.0,1115285.0,0.2147628219986472,0.0211317919979592,0.2036331629988126,0.9531483399991884,18.0,waves,18.0,"0.67022980,0.68549134,0.73474488,0.66238182",,
OMP,10000,4,21.0,14.0,1.5,0.2448027719997298,0.2499787319998176,22,0.6034274325293207,0.5525361959003267,0.6312895669493221,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_omp.csv,43.0,10000.0,217634.0,109278.0,0.0242460230006145,0.0034564570014481,0.0088322159999734,0.2040066609997666,21.0,waves,21.0,"0.63308594,0.55253620,0.60697748,0.62111011",,
IRLS,100000,4,20.0,15.0,1.3333333333333333,1.4306432700009282,1.4681385650001175,29,0.6364143027456403,0.5907316482876936,0.6992592566951991,100000,True,correlated_bursts,108,1.0,correlated_bursts_100000_108_irls.csv,49.0,100000.0,2414205.0,1210989.0,0.3019332459989527,0.021885008002755,0.0982262829975297,0.980735477001872,20.0,waves,20.0,"0.59139885,0.59073165,0.65676921,0.70675750",,
OMP,10000,4,21.0,15.0,1.4,0.2284996750004211,0.2336771750001389,21,0.62137824544812,0.5479913203610314,0.6985894251193319,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_omp.csv,42.0,10000.0,204002.0,107001.0,0.0235687330000473,0.003362337999988,0.0083814870017704,0.1890706829994997,21.0,waves,21.0,"0.71245114,0.60503081,0.54799132,0.62003971",,
OMP,1000000,4,19.0,14.0,1.3571428571428572,7.913739356000406,8.300944931000004,32,0.6678827597380103,0.6206802240119399,0.6948762393780215,1000000,True,correlated_bursts,103,1.0,correlated_bursts_1000000_103_omp.csv,51.0,1000000.0,19911968.0,11061059.0,1.9870006140001808,0.1885694850000163,0.0921742230002564,5.361394994999728,19.0,waves,19.0,"0.69608772,0.62068022,0.66675192,0.68801118",,
OMP,10000,4,21.0,14.0,1.5,0.213376169001549,0.218459380999775,25,0.6219800974615037,0.5914714909175086,0.6587974244774334,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_omp.csv,46.0,10000.0,210828.0,102232.0,0.0220088899995971,0.0031840560000091,0.0088232419993801,0.1754942480010868,21.0,waves,21.0,"0.61732047,0.59147149,0.61301154,0.66611689",,
IRLS,10000,4,19.0,14.0,1.3571428571428572,0.2109093879998909,0.2157234830001471,20,0.6813754104612166,0.6370463545439536,0.7238730448527921,10000,True,correlated_bursts,102,1.0,correlated_bursts_10000_102_irls.csv,39.0,10000.0,194471.0,97607.0,0.0209633300000859,0.0029887140003665,0.0175641239993638,0.1654176300016843,19.0,waves,19.0,"0.72944741,0.66672292,0.69228495,0.63704635",,
FISTA,10000,4,15.0,14.0,1.0714285714285714,0.1949019970006702,0.1994403220001004,16,0.8447984055410491,0.7735506742604573,0.883805393729051,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_fista.csv,31.0,10000.0,164574.0,86917.0,0.0179469929998958,0.0026655110013962,0.0314427950006575,0.1392626970000492,15.0,waves,15.0,"0.88632032,0.77355067,0.84976848,0.86955415",,
FIFO-Windowed,1000000,4,35.0,15.0,2.333333333333333,0.0329801520001638,0.0329801520001638,35,,,,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,1000000,4,35.0,15.0,2.333333333333333,0.0329801520001638,0.0329801520001638,35,,,,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,1000000,4,35.0,15.0,2.333333333333333,0.0329801520001638,0.0329801520001638,35,,,,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,1000000,4,35.0,15.0,2.333333333333333,0.0329801520001638,0.0329801520001638,35,,,,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,1000000,4,35.0,15.0,2.333333333333333,0.0043901079998249,0.0043901079998249,35,,,,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,15.0,15.0,1.0,0.0015310660000977,0.0015310660000977,15,,,,100000,True,complementary,102,1.0,complementary_100000_102_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,15.0,15.0,1.0,0.0015310660000977,0.0015310660000977,15,,,,100000,True,complementary,102,1.0,complementary_100000_102_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,15.0,15.0,1.0,0.0015310660000977,0.0015310660000977,15,,,,100000,True,complementary,102,1.0,complementary_100000_102_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,15.0,15.0,1.0,0.0015310660000977,0.0015310660000977,15,,,,100000,True,complementary,102,1.0,complementary_100000_102_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,15.0,15.0,1.0,0.0004248489999554,0.0004248489999554,15,,,,100000,True,complementary,102,1.0,complementary_100000_102_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,15.0,15.0,1.0,0.001603803999842,0.001603803999842,15,,,,100000,True,iid,107,1.0,iid_100000_107_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,15.0,15.0,1.0,0.001603803999842,0.001603803999842,15,,,,100000,True,iid,107,1.0,iid_100000_107_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,15.0,15.0,1.0,0.001603803999842,0.001603803999842,15,,,,100000,True,iid,107,1.0,iid_100000_107_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,15.0,15.0,1.0,0.001603803999842,0.001603803999842,15,,,,100000,True,iid,107,1.0,iid_100000_107_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,15.0,15.0,1.0,0.0004475430000638,0.0004475430000638,15,,,,100000,True,iid,107,1.0,iid_100000_107_baseline.csv,,,,,,,,,,,,,,
FISTA,100000,4,20.0,14.0,1.4285714285714286,1.454702859002282,1.4946397280000383,27,0.6539282756003935,0.6222371776361465,0.689552393283995,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_fista.csv,47.0,100000.0,2130233.0,1117425.0,0.2388697999999749,0.0204427639987443,0.2426578779982264,0.9264935910000532,20.0,waves,20.0,"0.65197907,0.62223718,0.64531388,0.69618298",,
FIFO-Windowed,1000000,4,35.0,15.0,2.333333333333333,0.0308037110000896,0.0308037110000896,35,,,,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,1000000,4,35.0,15.0,2.333333333333333,0.0308037110000896,0.0308037110000896,35,,,,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,1000000,4,35.0,15.0,2.333333333333333,0.0308037110000896,0.0308037110000896,35,,,,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,1000000,4,35.0,15.0,2.333333333333333,0.0308037110000896,0.0308037110000896,35,,,,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,1000000,4,35.0,15.0,2.333333333333333,0.0042905909999717,0.0042905909999717,35,,,,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_baseline.csv,,,,,,,,,,,,,,
OMP,100000,4,20.0,15.0,1.3333333333333333,1.1240789030016458,1.1612073199999031,27,0.6246966786324482,0.5714890193147659,0.7254325450604955,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_omp.csv,47.0,100000.0,2096323.0,1135755.0,0.1924740420004127,0.021408094999515,0.0193609859993557,0.8646583620006822,20.0,waves,20.0,"0.57148902,0.74687569,0.60392139,0.57650061",,
OLS,100000,4,19.0,14.0,1.3571428571428572,2.760036074999789,2.7987058220001018,26,0.682521753217923,0.6399517429560109,0.7255389482519753,100000,True,iid,102,1.0,iid_100000_102_ols.csv,45.0,100000.0,1997553.0,1045265.0,0.1811520979986198,0.020063194001068,1.7359208140005649,0.7979355600004965,19.0,waves,19.0,"0.72989947,0.65940647,0.70082933,0.63995174",,
MP,10000,4,17.0,15.0,1.1333333333333333,0.18490462300133,0.1895847749997301,18,0.7675505740228822,0.7010849119130302,0.8450177552984275,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_mp.csv,35.0,10000.0,180448.0,93734.0,0.0191588419993422,0.0028932029995303,0.0049953530010498,0.154361837000124,17.0,waves,17.0,"0.70866680,0.85135738,0.80909321,0.70108491",,
IRLS,100000,4,20.0,15.0,1.3333333333333333,1.3149192829996537,1.3542191480000838,27,0.6246966786324482,0.5714890193147659,0.7254325450604955,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_irls.csv,47.0,100000.0,2142590.0,1126991.0,0.2249143449976145,0.0207574599994586,0.0624245260014504,0.9556079019985192,20.0,waves,20.0,"0.57148902,0.74687569,0.60392139,0.57650061",,
OLS,100000,4,19.0,14.0,1.3571428571428572,2.793374734998906,2.832512662999761,28,0.68529299862092,0.6581151135591875,0.705537917391296,100000,True,complementary,105,1.0,complementary_100000_105_ols.csv,47.0,100000.0,2019294.0,1076664.0,0.1844110140000339,0.0206989349976538,1.75146596300101,0.8111850879990925,19.0,waves,19.0,"0.67338751,0.70583930,0.70383007,0.65811511",,
OMP,100000,4,22.0,15.0,1.4666666666666666,1.069138905001182,1.1093821159997788,26,0.5994460190585978,0.5602989108815699,0.6356476017190579,100000,True,complementary,106,1.0,complementary_100000_106_omp.csv,48.0,100000.0,2093301.0,1078875.0,0.1891092530004243,0.020291864997489,0.0185172980004608,0.8157495310010745,22.0,waves,22.0,"0.56029891,0.60254541,0.64148917,0.59345059",,
FISTA,1000000,4,19.0,14.0,1.3571428571428572,11.376507806999598,11.827755668000009,33,0.6875983758072666,0.6530899435995838,0.724241670388115,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_fista.csv,52.0,1000000.0,21759275.0,12646443.0,2.1252431970001453,0.2421018059997095,2.103833729000144,6.591044981000323,19.0,waves,19.0,"0.68840404,0.65308994,0.67833356,0.73056596",,
OLS,100000,4,22.0,15.0,1.4666666666666666,2.9211712839992288,2.961485229000118,25,0.6056536189988436,0.5523362002683408,0.6415627579839157,100000,True,iid,106,1.0,iid_100000_106_ols.csv,47.0,100000.0,2139047.0,1104859.0,0.1951709480026693,0.0210503949992926,1.8262575560006555,0.8511283530010587,22.0,waves,22.0,"0.55233620,0.59525463,0.64329887,0.63172478",,
OMP,100000,4,19.0,15.0,1.2666666666666666,1.0324232959992514,1.0683478129999455,25,0.6966642204176543,0.6453077205913109,0.7357521584548197,100000,True,iid,101,1.0,iid_100000_101_omp.csv,44.0,100000.0,1906919.0,1048704.0,0.1782996359993376,0.0200525089994698,0.0182174750002559,0.7918066570000519,19.0,waves,19.0,"0.70254594,0.74161208,0.64530772,0.69719114",,
OMP,100000,4,22.0,15.0,1.4666666666666666,1.0729066310018425,1.108924429000126,25,0.6056536189988436,0.5523362002683408,0.6415627579839157,100000,True,iid,106,1.0,iid_100000_106_omp.csv,47.0,100000.0,2139047.0,1104859.0,0.1905308579994198,0.0207138650011984,0.0187615279996862,0.8170401640009004,22.0,waves,22.0,"0.55233620,0.59525463,0.64329887,0.63172478",,
FIFO-Windowed,100000,4,36.0,15.0,2.4,0.0038634079996882,0.0038634079996882,36,,,,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,36.0,15.0,2.4,0.0038634079996882,0.0038634079996882,36,,,,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,36.0,15.0,2.4,0.0038634079996882,0.0038634079996882,36,,,,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,36.0,15.0,2.4,0.0038634079996882,0.0038634079996882,36,,,,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,36.0,15.0,2.4,0.0005410510002548,0.0005410510002548,36,,,,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_baseline.csv,,,,,,,,,,,,,,
IRLS,100000,4,21.0,14.0,1.5,1.4070397339964984,1.4449125090000052,24,0.620026998752261,0.5954374836964077,0.6383438300206964,100000,True,complementary,105,1.0,complementary_100000_105_irls.csv,45.0,100000.0,2149909.0,1160265.0,0.2303483770006096,0.0455173939994892,0.1275465669996265,0.97347788199977,21.0,waves,21.0,"0.60925537,0.63861651,0.63679863,0.59543748",,
FISTA,100000,4,18.0,15.0,1.2,1.324908684003276,1.3677255480001804,24,0.732656245516064,0.6848097799663632,0.7769026243232929,100000,True,complementary,106,1.0,complementary_100000_106_fista.csv,42.0,100000.0,1894359.0,1025857.0,0.2360047590045724,0.0197853539989409,0.2316269709999687,0.8108489819983333,18.0,waves,18.0,"0.68480978,0.73644439,0.78404231,0.72532850",,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.0015199599997686,0.0015199599997686,14,,,,100000,True,iid,102,1.0,iid_100000_102_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.0015199599997686,0.0015199599997686,14,,,,100000,True,iid,102,1.0,iid_100000_102_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.0015199599997686,0.0015199599997686,14,,,,100000,True,iid,102,1.0,iid_100000_102_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.0015199599997686,0.0015199599997686,14,,,,100000,True,iid,102,1.0,iid_100000_102_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.0004232969999975,0.0004232969999975,14,,,,100000,True,iid,102,1.0,iid_100000_102_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,15.0,15.0,1.0,0.0019458699998722,0.0019458699998722,15,,,,100000,True,complementary,106,1.0,complementary_100000_106_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,15.0,15.0,1.0,0.0019458699998722,0.0019458699998722,15,,,,100000,True,complementary,106,1.0,complementary_100000_106_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,15.0,15.0,1.0,0.0019458699998722,0.0019458699998722,15,,,,100000,True,complementary,106,1.0,complementary_100000_106_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,15.0,15.0,1.0,0.0019458699998722,0.0019458699998722,15,,,,100000,True,complementary,106,1.0,complementary_100000_106_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,15.0,15.0,1.0,0.0004231460002301,0.0004231460002301,15,,,,100000,True,complementary,106,1.0,complementary_100000_106_baseline.csv,,,,,,,,,,,,,,
IRLS,1000000,4,18.0,15.0,1.2,9.092502756000613,9.480806634999908,32,0.7239362253217995,0.6292734204602329,0.8099392804951236,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_irls.csv,50.0,1000000.0,21348213.0,11325790.0,2.1087554789999103,0.2055222429996774,0.8400433879996854,5.660076177000292,18.0,waves,18.0,"0.82385886,0.71155096,0.62927342,0.73106166",,
IRLS,10000,4,19.0,15.0,1.2666666666666666,0.2128181459997904,0.2176838240002325,20,0.7014565552243016,0.6427867428629022,0.7494955579411774,10000,True,correlated_bursts,106,1.0,correlated_bursts_10000_106_irls.csv,39.0,10000.0,199843.0,102109.0,0.0219643460009137,0.0029664009989573,0.0158609649988648,0.1677476039999419,19.0,waves,19.0,"0.64278674,0.67313565,0.75144283,0.73846099",,
OLS,10000,4,21.0,14.0,1.5,0.9456094360007228,0.9518797840000844,25,0.6219800974615037,0.5914714909175086,0.6587974244774334,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_ols.csv,46.0,10000.0,210828.0,102232.0,0.0223914099988178,0.0032009419992391,0.7434276489984768,0.1724096170000848,21.0,waves,21.0,"0.61732047,0.59147149,0.61301154,0.66611689",,
OLS,1000000,4,19.0,14.0,1.3571428571428572,14.4534564960004,14.86067392699988,38,0.6875983758072666,0.6530899435995838,0.724241670388115,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_ols.csv,57.0,1000000.0,22976777.0,13907094.0,2.4038245309998274,0.2189009690011971,4.7260427270002765,6.8108513659992695,19.0,waves,19.0,"0.68840404,0.65308994,0.67833356,0.73056596",,
FISTA,10000,4,17.0,14.0,1.2142857142857142,0.2207420050012842,0.2253838110000288,17,0.778825975923211,0.7222075636012881,0.8168248166824322,10000,True,correlated_bursts,101,1.0,correlated_bursts_10000_101_fista.csv,34.0,10000.0,183140.0,96570.0,0.01968178099969,0.003018229997906,0.0346958919994904,0.1594726089997493,17.0,waves,17.0,"0.78842036,0.82183737,0.72220756,0.78283861",,
FIFO-Windowed,10000,4,36.0,15.0,2.4,0.0003895069999089,0.0003895069999089,36,,,,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,10000,4,36.0,15.0,2.4,0.0003895069999089,0.0003895069999089,36,,,,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,10000,4,36.0,15.0,2.4,0.0003895069999089,0.0003895069999089,36,,,,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,10000,4,36.0,15.0,2.4,0.0003895069999089,0.0003895069999089,36,,,,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,10000,4,36.0,15.0,2.4,4.504600019572536e-05,4.504600019572536e-05,36,,,,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,15.0,15.0,1.0,0.0017429500003345,0.0017429500003345,15,,,,100000,True,iid,101,1.0,iid_100000_101_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,15.0,15.0,1.0,0.0017429500003345,0.0017429500003345,15,,,,100000,True,iid,101,1.0,iid_100000_101_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,15.0,15.0,1.0,0.0017429500003345,0.0017429500003345,15,,,,100000,True,iid,101,1.0,iid_100000_101_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,15.0,15.0,1.0,0.0017429500003345,0.0017429500003345,15,,,,100000,True,iid,101,1.0,iid_100000_101_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,15.0,15.0,1.0,0.0004223550004098,0.0004223550004098,15,,,,100000,True,iid,101,1.0,iid_100000_101_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.0017083679999814,0.0017083679999814,14,,,,100000,True,complementary,109,1.0,complementary_100000_109_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.0017083679999814,0.0017083679999814,14,,,,100000,True,complementary,109,1.0,complementary_100000_109_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.0017083679999814,0.0017083679999814,14,,,,100000,True,complementary,109,1.0,complementary_100000_109_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.0017083679999814,0.0017083679999814,14,,,,100000,True,complementary,109,1.0,complementary_100000_109_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.000426841999797,0.000426841999797,14,,,,100000,True,complementary,109,1.0,complementary_100000_109_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,37.0,15.0,2.466666666666667,0.0039441579997401,0.0039441579997401,37,,,,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,37.0,15.0,2.466666666666667,0.0039441579997401,0.0039441579997401,37,,,,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,37.0,15.0,2.466666666666667,0.0039441579997401,0.0039441579997401,37,,,,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,37.0,15.0,2.466666666666667,0.0039441579997401,0.0039441579997401,37,,,,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,37.0,15.0,2.466666666666667,0.0004396700001052,0.0004396700001052,37,,,,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_baseline.csv,,,,,,,,,,,,,,
MP,10000,4,18.0,15.0,1.2,0.1935396489993763,0.1981219109998164,19,0.7404263638478739,0.6784971174663967,0.7911342000490207,10000,True,correlated_bursts,106,1.0,correlated_bursts_10000_106_mp.csv,37.0,10000.0,194876.0,98114.0,0.0201124299992443,0.002913742999226,0.0054081229995972,0.1614356880004379,18.0,waves,18.0,"0.67849712,0.71053208,0.79318966,0.77948660",,
MP,100000,4,19.0,14.0,1.3571428571428572,1.123477928000284,1.1610322909996285,26,0.6820860380061049,0.6390976835085216,0.7238825233978012,100000,True,correlated_bursts,102,1.0,correlated_bursts_100000_102_mp.csv,45.0,100000.0,2014143.0,1111940.0,0.1914786850002201,0.0209020579995922,0.0157437389998449,0.8702934799998729,19.0,waves,19.0,"0.72797222,0.66056666,0.70070759,0.63909768",,
IRLS,10000,4,19.0,15.0,1.2666666666666666,0.2317591780006296,0.2365965760000108,22,0.6699104973349655,0.6218546425735741,0.7346559907259858,10000,True,correlated_bursts,108,1.0,correlated_bursts_10000_108_irls.csv,41.0,10000.0,234617.0,110974.0,0.0238000870008363,0.0033415850016353,0.0169495150003058,0.183214009999574,19.0,waves,19.0,"0.63022073,0.62185464,0.68396519,0.74360143",,
OLS,100000,4,17.0,14.0,1.2142857142857142,2.482586922000792,2.520794111999749,24,0.7286950160291149,0.7013454570230783,0.770142546261764,100000,True,complementary,107,1.0,complementary_100000_107_ols.csv,41.0,100000.0,1696219.0,929203.0,0.1564685509997616,0.0177004420015691,1.6223956740004724,0.6639369060003446,17.0,waves,17.0,"0.70965508,0.72581436,0.77796517,0.70134546",,
OMP,100000,4,18.0,15.0,1.2,0.977143502000672,1.0150599240000702,24,0.7245547415452533,0.6607710795349545,0.8022240416019757,100000,True,iid,104,1.0,iid_100000_104_omp.csv,42.0,100000.0,1828244.0,1015442.0,0.17384201600089,0.0190614100010861,0.0220584590006183,0.7376275300007364,18.0,waves,18.0,"0.66077108,0.80916822,0.76287371,0.66540595",,
OLS,1000000,4,20.0,15.0,1.3333333333333333,14.142216863000613,14.542559570000094,36,0.6525474170967659,0.5899026815119982,0.6974066458386632,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_ols.csv,56.0,1000000.0,22920305.0,13735313.0,2.4021033500002886,0.2459001079989775,4.565475650000508,6.620732888999555,20.0,waves,20.0,"0.67902771,0.58990268,0.64060929,0.70064999",,
OMP,1000000,4,19.0,15.0,1.2666666666666666,8.615784991001192,9.07863919500005,33,0.6867891269631312,0.6243984525037063,0.7615898034163237,1000000,True,correlated_bursts,104,1.0,correlated_bursts_1000000_104_omp.csv,52.0,1000000.0,19890770.0,11766627.0,2.088586742999724,0.2197860160008531,0.0833951500001148,5.932461560999172,19.0,waves,19.0,"0.62439845,0.76782748,0.72624296,0.62868762",,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.0016373029998248,0.0016373029998248,14,,,,100000,True,complementary,108,1.0,complementary_100000_108_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.0016373029998248,0.0016373029998248,14,,,,100000,True,complementary,108,1.0,complementary_100000_108_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.0016373029998248,0.0016373029998248,14,,,,100000,True,complementary,108,1.0,complementary_100000_108_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.0016373029998248,0.0016373029998248,14,,,,100000,True,complementary,108,1.0,complementary_100000_108_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.0004379279998829,0.0004379279998829,14,,,,100000,True,complementary,108,1.0,complementary_100000_108_baseline.csv,,,,,,,,,,,,,,
